2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
301-350,251-300,Instituto Politécnico Nacional (IPN),Mexico,56.1,101+,57.8,101+,76.6,101+,74.8,101+,26.3,101+,
301-350,,Istanbul University,Türkiye,57.4,101+,46.6,101+,72.6,101+,74.8,101+,43.6,101+,
301-350,251-300,Jadavpur University,India,58.8,101+,61.5,101+,75.4,101+,76.3,101+,24.9,101+,
301-350,201-250,Jagiellonian University,Poland,40.6,101+,55.7,101+,83.8,101+,83.2,101+,67.4,48,
301-350,251-300,Jilin University,China (Mainland),46.9,101+,65.3,101+,87.3,101+,88.8,73=,17.8,101+,
301-350,,Jinan University (China),China (Mainland),47.2,101+,36.1,101+,89.8,82=,91.0,46,27.8,101+,
301-350,301-350,Kaohsiung Medical University,Taiwan,46.0,101+,48.2,101+,84.5,101+,80.9,101+,46.1,101+,
301-350,251-300,Keio University,Japan,60.9,101+,59.9,101+,75.0,101+,75.1,101+,15.7,101+,
301-350,301-350,King Faisal University,Saudi Arabia,53.1,101+,52.5,101+,81.9,101+,80.4,101+,35.6,101+,
301-350,,Macquarie University,Australia,47.9,101+,56.8,101+,77.4,101+,79.4,101+,46.7,101+,
301-350,351-360,Queen's University at Kingston,Canada,60.0,101+,70.6,90,72.0,101+,75.7,101+,20.4,101+,
301-350,251-300,RUDN University,Russian Federation,61.9,101+,68.9,101+,61.7,101+,67.1,101+,42.5,101+,
301-350,251-300,Semmelweis University,Hungary,44.4,101+,41.1,101+,84.5,101+,80.2,101+,62.3,77,
301-350,,Shandong University,China (Mainland),35.6,101+,62.1,101+,89.0,101+,92.6,29=,46.6,101+,
301-350,,Shenzhen University,China (Mainland),51.0,101+,29.3,101+,91.7,46=,88.1,83=,21.7,101+,
301-350,,Southeast University,China (Mainland),43.1,101+,54.2,101+,93.7,17=,88.8,73=,17.6,101+,
301-350,301-350,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,59.7,101+,65.1,101+,73.0,101+,76.6,101+,17.8,101+,
301-350,301-350,Tabriz University of Medical Sciences,Iran (Islamic Republic of),37.3,101+,14.4,101+,95.9,7,95.9,8=,66.8,49,
301-350,,The Catholic University of Korea,Republic of Korea,54.9,101+,46.0,101+,82.6,101+,80.4,101+,18.7,101+,
301-350,301-350,The University of Georgia,United States of America,53.8,101+,46.9,101+,84.4,101+,81.8,101+,27.2,101+,
301-350,301-350,The University of Lahore,Pakistan,52.0,101+,44.3,101+,85.5,101+,81.4,101+,39.7,101+,
301-350,,Tokyo University of Pharmacy and Life Sciences,Japan,69.3,92,42.5,101+,62.6,101+,71.1,101+,25.0,101+,
301-350,,Tongji University,China (Mainland),47.7,101+,45.9,101+,90.6,64=,89.8,60,28.5,101+,
301-350,251-300,Universidad de Sevilla,Spain,45.4,101+,52.9,101+,81.9,101+,81.6,101+,51.3,101+,
301-350,251-300,Universidade Federal do Rio Grande Do Sul,Brazil,47.0,101+,53.9,101+,84.8,101+,80.2,101+,41.5,101+,
301-350,,Universität des Saarlandes,Germany,56.1,101+,28.5,101+,81.3,101+,79.7,101+,41.1,101+,
301-350,301-350,Université de Liège,Belgium,42.7,101+,58.3,101+,81.3,101+,81.6,101+,56.0,101+,
301-350,,Université PSL,France,39.2,101+,83.2,22=,84.1,101+,81.4,101+,38.0,101+,
301-350,201-250,"University of California, Santa Barbara (UCSB)",United States of America,48.9,101+,71.4,83=,80.1,101+,79.4,101+,27.8,101+,
301-350,301-350,University of Eastern Finland,Finland,46.3,101+,46.4,101+,86.6,101+,82.9,101+,52.7,101+,
301-350,,University of Johannesburg,South Africa,50.1,101+,37.5,101+,81.3,101+,81.4,101+,51.5,101+,
301-350,301-350,University of Ljubljana,Slovenia,44.9,101+,53.4,101+,86.4,101+,82.3,101+,56.3,101+,
301-350,301-350,University of Macau,"Macao SAR, China",41.5,101+,37.2,101+,95.7,8=,91.5,39=,43.1,101+,
301-350,251-300,University of Messina (UniME),Italy,45.6,101+,32.7,101+,90.7,62=,84.2,101+,54.9,101+,
301-350,,University of Miami,United States of America,47.3,101+,49.5,101+,89.5,93=,82.9,101+,40.1,101+,
301-350,251-300,University of Navarra,Spain,47.6,101+,57.3,101+,79.5,101+,80.4,101+,41.0,101+,
301-350,,University of Tartu,Estonia,52.7,101+,54.4,101+,69.3,101+,75.4,101+,57.5,101+,
301-350,301-350,University of York,United Kingdom,45.8,101+,56.9,101+,84.2,101+,81.8,101+,38.0,101+,
301-350,251-300,Vrije Universiteit Brussel (VUB),Belgium,51.5,101+,63.9,101+,77.7,101+,77.5,101+,43.0,101+,
351-400,,Ankara Üniversitesi,Türkiye,50.7,101+,48.1,101+,79.6,101+,78.6,101+,31.5,101+,
351-400,301-350,Catania University,Italy,40.1,101+,39.2,101+,91.6,48,84.4,101+,53.8,101+,
351-400,301-350,Chiba University,Japan,56.2,101+,45.5,101+,76.6,101+,76.3,101+,20.2,101+,
351-400,351-360,Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,42.3,101+,67.8,101+,83.4,101+,79.7,101+,42.4,101+,
351-400,,"Government College University, Faisalabad",Pakistan,35.8,101+,36.3,101+,92.2,38=,84.6,101+,54.2,101+,
351-400,,Gwangju Institute of Science and Technology (GIST),Republic of Korea,70.8,84,63.3,101+,55.3,101+,67.1,101+,,,
351-400,251-300,IRN Islamic University Malaysia (IIUM),Malaysia,55.3,101+,51.8,101+,73.2,101+,76.3,101+,36.1,101+,
351-400,301-350,Iuliu Hațieganu University of Medicine and Pharmacy Cluj-Napoca,Romania,51.0,101+,43.9,101+,80.1,101+,79.2,101+,38.1,101+,
351-400,,Jeonbuk National University,Republic of Korea,49.5,101+,49.1,101+,81.2,101+,79.7,101+,30.9,101+,
351-400,,Kangwon National University,Republic of Korea,54.0,101+,39.4,101+,78.9,101+,78.6,101+,19.6,101+,
351-400,301-350,Khon Kaen University,Thailand,55.8,101+,44.9,101+,73.8,101+,74.8,101+,28.4,101+,
351-400,,Kumamoto University,Japan,54.0,101+,27.7,101+,78.5,101+,78.6,101+,37.6,101+,
351-400,251-300,Liverpool John Moores University,United Kingdom,46.2,101+,37.6,101+,80.8,101+,81.6,101+,51.9,101+,
351-400,351-360,Martin-Luther-Universität Halle-Wittenberg,Germany,52.7,101+,38.8,101+,77.1,101+,76.0,101+,52.4,101+,
351-400,251-300,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russian Federation,58.0,101+,79.8,34,58.7,101+,70.7,101+,30.0,101+,
351-400,,Nanjing Medical University,China (Mainland),41.9,101+,25.8,101+,92.4,36=,93.8,18,22.2,101+,
351-400,,Nankai University,China (Mainland),45.1,101+,47.0,101+,89.7,85=,86.6,101+,25.1,101+,
351-400,301-350,National Yang Ming Chiao Tung University,Taiwan,47.0,101+,69.4,101+,81.7,101+,78.4,101+,26.8,101+,
