2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
251-300,301-350,Tufts University,United States of America,59.4,101+,61.3,101+,80.0,101+,64.8,101+,28.8,101+,
251-300,,UNESP,Brazil,46.3,101+,71.2,101+,84.4,101+,69.3,101+,42.9,101+,
251-300,201-250,Universidad de los Andes,Colombia,56.1,101+,72.4,101+,61.0,101+,54.9,101+,29.9,101+,
251-300,251-300,Universidade Nova de Lisboa,Portugal,57.6,101+,55.5,101+,85.3,101+,68.2,101+,60.9,101+,
251-300,301-350,Université de Liège,Belgium,54.2,101+,59.9,101+,76.6,101+,62.5,101+,61.3,101+,
251-300,251-300,Université Paul Sabatier Toulouse III,France,65.6,101+,42.0,101+,83.7,101+,74.0,101+,75.9,37,
251-300,201-250,University College Cork,Ireland,54.1,101+,70.3,101+,76.0,101+,64.8,101+,34.9,101+,
251-300,251-300,University of Cape Town,South Africa,57.9,101+,63.4,101+,70.6,101+,59.8,101+,31.9,101+,
251-300,201-250,University of Houston,United States of America,57.1,101+,53.9,101+,88.9,101+,71.1,101+,52.6,101+,
251-300,151-200,University of Notre Dame,United States of America,60.0,101+,58.5,101+,81.3,101+,67.4,101+,44.7,101+,
251-300,201-250,University of Ottawa,Canada,58.0,101+,51.9,101+,88.4,101+,74.3,101+,59.5,101+,
251-300,201-250,University of Pisa,Italy,53.2,101+,66.1,101+,82.9,101+,68.6,101+,48.3,101+,
251-300,251-300,University of Pittsburgh,United States of America,50.2,101+,61.8,101+,92.4,49=,78.1,101+,50.5,101+,
251-300,201-250,University of Rochester,United States of America,70.4,91=,54.5,101+,75.4,101+,60.9,101+,14.4,101+,
251-300,251-300,University of Science and Technology Beijing,China (Mainland),53.9,101+,53.9,101+,88.3,101+,85.9,33=,60.1,101+,
251-300,201-250,University of Strathclyde,United Kingdom,52.6,101+,65.5,101+,84.3,101+,69.7,101+,42.8,101+,
251-300,251-300,University of Tehran,Iran (Islamic Republic of),56.5,101+,42.0,101+,88.0,101+,81.6,72=,78.2,33,
251-300,251-300,Vellore Institute of Technology (VIT),India,51.3,101+,64.9,101+,80.1,101+,73.7,101+,68.5,75,
251-300,251-300,Virginia Polytechnic Institute and State University,United States of America,52.9,101+,55.2,101+,88.5,101+,74.6,101+,55.0,101+,
251-300,251-300,Waseda University,Japan,54.6,101+,66.2,101+,79.0,101+,67.0,101+,43.0,101+,
251-300,251-300,Westfälische Wilhelms-Universität Münster,Germany,54.1,101+,57.9,101+,92.6,42=,73.4,101+,54.9,101+,
301-350,251-300,American University of Beirut (AUB),Lebanon,49.7,101+,68.5,101+,70.4,101+,59.8,101+,31.3,101+,
301-350,351-400,Bandung Institute of Technology (ITB),Indonesia,53.0,101+,62.5,101+,75.5,101+,65.7,101+,29.5,101+,
301-350,301-350,"Birla Institute of Technology and Science, Pilani",India,49.8,101+,62.7,101+,81.5,101+,63.9,101+,23.1,101+,
