2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-250,201-240,University of Milano-Bicocca,Italy,61.9,51+,56.5,51+,86.9,51+,74.9,51+,51.6,51+,
201-250,151-200,University of Nottingham,United Kingdom,57.7,51+,69.8,51+,84.2,51+,73.7,51+,55.2,51+,
201-250,201-240,University of Oregon,United States of America,67.9,51+,62.7,51+,80.6,51+,69.5,51+,37.9,51+,
201-250,201-240,University of Otago,New Zealand,75.9,51+,69.0,51+,75.9,51+,65.0,51+,35.4,51+,
201-250,151-200,University of Pennsylvania,United States of America,69.2,51+,71.2,51+,80.0,51+,64.1,51+,42.6,51+,
201-250,201-240,University of Pisa,Italy,64.8,51+,76.8,50,75.9,51+,68.1,51+,62.1,51+,
201-250,151-200,University of Plymouth,United Kingdom,72.7,51+,67.9,51+,79.2,51+,68.5,51+,44.8,51+,
201-250,201-240,University of Porto,Portugal,61.5,51+,53.1,51+,80.8,51+,71.9,51+,62.7,51+,
201-250,201-240,University of Saskatchewan,Canada,59.1,51+,58.6,51+,90.7,34=,75.7,51+,41.2,51+,
201-250,201-240,University of Southern California,United States of America,61.3,51+,62.0,51+,82.7,51+,72.2,51+,52.9,51+,
201-250,,University of Tehran,Iran (Islamic Republic of),61.8,51+,30.6,51+,79.6,51+,81.6,51+,57.7,51+,
201-250,201-240,University of Tsukuba,Japan,59.8,51+,54.9,51+,88.1,51+,73.4,51+,51.7,51+,
201-250,,University of Turin,Italy,58.2,51+,58.4,51+,83.9,51+,71.5,51+,57.1,51+,
201-250,151-200,University of Utah,United States of America,66.9,51+,42.4,51+,84.5,51+,76.2,51+,53.5,51+,
201-250,,University of Witwatersrand,South Africa,67.1,51+,49.0,51+,78.6,51+,73.1,51+,53.4,51+,
201-250,201-240,University of York,United Kingdom,55.1,51+,55.7,51+,88.3,51+,76.5,51+,49.8,51+,
201-250,201-240,Western University,Canada,64.0,51+,60.7,51+,80.0,51+,68.5,51+,56.3,51+,
