2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
201-250,151-200,Universidad de Zaragoza,Spain,47.1,101+,40.7,101+,81.5,101+,69.8,101+,52.3,101+,
201-250,201-250,Universidad Nacional de Córdoba - UNC,Argentina,51.9,101+,64.0,101+,75.4,101+,61.6,101+,42.2,101+,
201-250,151-200,Universidade Federal de Minas Gerais (UFMG),Brazil,47.4,101+,59.7,101+,75.4,101+,70.1,101+,46.2,101+,
201-250,151-200,Universidade Federal de Santa Catarina,Brazil,49.3,101+,46.7,101+,82.0,101+,75.7,101+,41.1,101+,
201-250,201-250,Universidade Federal de Santa Maria,Brazil,46.0,101+,49.6,101+,78.1,101+,74.9,101+,40.4,101+,
201-250,201-250,Università degli Studi della Tuscia (University of Tuscia),Italy,47.9,101+,17.9,101+,90.4,13=,76.2,101+,46.0,101+,
201-250,201-250,Université du Québec,Canada,55.8,101+,43.2,101+,80.7,101+,65.2,101+,30.9,101+,
201-250,151-200,Universiti Sains Malaysia (USM),Malaysia,48.3,101+,59.9,101+,78.9,101+,69.8,101+,49.3,101+,
201-250,251-300,Universiti Teknologi Malaysia,Malaysia,47.7,101+,56.2,101+,79.9,101+,66.3,101+,38.3,101+,
201-250,151-200,University of Arkansas Fayetteville,United States of America,55.7,101+,11.5,101+,80.2,101+,69.8,101+,50.3,101+,
201-250,201-250,University of Delhi,India,52.5,101+,64.2,101+,75.7,101+,63.7,101+,25.5,101+,
201-250,251-300,University of Lincoln,United Kingdom,55.1,101+,61.0,101+,64.6,101+,51.9,101+,38.4,101+,
201-250,151-200,University of Ljubljana,Slovenia,50.7,101+,44.1,101+,78.8,101+,66.3,101+,54.3,101+,
201-250,,University of Minho,Portugal,45.4,101+,36.8,101+,89.8,17=,75.7,101+,51.4,101+,
201-250,201-250,University of Nairobi,Kenya,56.9,101+,48.4,101+,68.6,101+,53.0,101+,44.4,101+,
201-250,201-250,University of Novi Sad,Serbia,48.0,101+,34.4,101+,81.9,101+,71.6,101+,53.7,101+,
201-250,251-300,University of South Florida,United States of America,45.0,101+,50.1,101+,83.0,101+,62.5,101+,54.8,101+,
201-250,201-250,University of Warmia and Mazury in Olsztyn,Poland,51.3,101+,64.8,101+,77.8,101+,64.5,101+,40.0,101+,
201-250,201-250,Utah State University,United States of America,44.2,101+,56.3,101+,84.9,101+,74.3,101+,55.2,101+,
251-300,201-250,Ain Shams University,Egypt,44.4,101+,60.0,101+,80.8,101+,67.0,101+,35.9,101+,
251-300,301-350,Bahauddin Zakariya University,Pakistan,37.0,101+,57.3,101+,82.0,101+,71.0,101+,51.8,101+,
251-300,251-300,Banaras Hindu University,India,46.3,101+,54.5,101+,75.9,101+,66.0,101+,38.2,101+,
251-300,251-300,Bangladesh Agricultural University,Bangladesh,46.9,101+,51.3,101+,77.3,101+,60.8,101+,38.9,101+,
251-300,151-200,Catania University,Italy,43.9,101+,44.7,101+,84.9,101+,72.6,101+,44.3,101+,
251-300,351-400,Chungbuk National University,Republic of Korea,50.0,101+,44.3,101+,76.5,101+,57.1,101+,31.8,101+,
251-300,151-200,Clemson University,United States of America,42.4,101+,42.5,101+,81.8,101+,72.6,101+,53.7,101+,
251-300,251-300,COMSATS University Islamabad,Pakistan,39.5,101+,50.8,101+,85.7,87=,68.8,101+,49.2,101+,
251-300,,Dongguk University,Republic of Korea,53.9,101+,45.1,101+,68.0,101+,54.6,101+,25.4,101+,
251-300,251-300,Flinders University,Australia,39.7,101+,51.8,101+,84.0,101+,66.3,101+,47.1,101+,
251-300,351-400,"Government College University, Faisalabad",Pakistan,37.0,101+,46.5,101+,88.5,33=,73.7,101+,48.0,101+,
251-300,,Hiroshima University,Japan,47.9,101+,48.3,101+,74.9,101+,57.1,101+,50.2,101+,
251-300,251-300,Jiangsu University,China (Mainland),46.7,101+,0.0,101+,87.6,46,83.8,43=,51.7,101+,
251-300,301-350,Khon Kaen University,Thailand,49.3,101+,62.1,101+,69.2,101+,55.2,101+,42.0,101+,
251-300,,King Mongkut's University of Technology Thonburi,Thailand,50.2,101+,55.8,101+,72.0,101+,60.8,101+,27.6,101+,
251-300,201-250,La Trobe University,Australia,39.6,101+,66.7,101+,84.7,101+,72.0,101+,47.7,101+,
251-300,201-250,Makerere University,Uganda,51.4,101+,43.5,101+,70.8,101+,53.6,101+,44.0,101+,
251-300,201-250,Mansoura University,Egypt,40.1,101+,53.7,101+,83.2,101+,68.1,101+,54.1,101+,
251-300,,Masaryk University,Czechia,44.4,101+,47.2,101+,76.4,101+,62.1,101+,63.2,66,
251-300,301-350,Nanjing Forestry University,China (Mainland),47.4,101+,0.0,101+,81.0,101+,80.4,73=,54.6,101+,
251-300,301-350,Northeast Forestry University,China (Mainland),49.0,101+,27.2,101+,78.1,101+,75.7,101+,35.6,101+,
251-300,201-250,Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,Russian Federation,62.4,70,88.1,9,44.9,101+,32.0,101+,13.1,101+,
251-300,251-300,Scuola Superiore Sant'Anna Pisa,Italy,47.0,101+,53.8,101+,70.9,101+,62.5,101+,37.6,101+,
251-300,251-300,Sultan Qaboos University,Oman,40.5,101+,60.0,101+,80.9,101+,64.1,101+,45.0,101+,
251-300,251-300,"Tamil Nadu Agricultural University, Coimbatore",India,53.5,101+,48.5,101+,61.6,101+,58.1,101+,28.8,101+,
251-300,201-250,The Hebrew University of Jerusalem,Israel,44.6,101+,33.4,101+,85.0,101+,71.3,101+,49.1,101+,
251-300,201-250,Universidad de la República (Udelar),Uruguay,44.8,101+,63.2,101+,76.0,101+,65.6,101+,37.7,101+,
251-300,,Universidad de Valladolid,Spain,42.9,101+,43.7,101+,80.8,101+,64.5,101+,48.2,101+,
251-300,251-300,Universidad Nacional del Litoral,Argentina,49.6,101+,59.0,101+,75.1,101+,61.6,101+,25.7,101+,
251-300,251-300,Universidade de Santiago de Compostela,Spain,41.9,101+,39.1,101+,81.8,101+,70.1,101+,50.2,101+,
251-300,201-250,Universidade Federal do Paraná - UFPR,Brazil,44.9,101+,50.4,101+,73.7,101+,74.6,101+,46.3,101+,
251-300,201-250,Universita' Politecnica delle Marche,Italy,41.8,101+,32.4,101+,85.5,94=,70.7,101+,61.2,83,
251-300,251-300,Universitas Brawijaya,Indonesia,59.4,95=,65.5,101+,57.9,101+,42.0,101+,28.9,101+,
251-300,251-300,Universitas Hasanuddin,Indonesia,58.7,101+,68.8,84,56.9,101+,39.5,101+,25.7,101+,
251-300,,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),Spain,46.9,101+,47.9,101+,73.9,101+,59.5,101+,44.1,101+,
251-300,251-300,Universiti Malaysia Sabah (UMS),Malaysia,45.5,101+,57.5,101+,73.5,101+,55.7,101+,46.5,101+,
251-300,201-250,University of Belgrade,Serbia,43.1,101+,38.3,101+,78.8,101+,76.7,101+,60.0,97=,
251-300,251-300,University of Connecticut,United States of America,42.7,101+,28.3,101+,87.1,54=,77.3,100=,42.8,101+,
251-300,201-250,University of Debrecen,Hungary,46.3,101+,56.6,101+,76.7,101+,56.2,101+,54.9,101+,
251-300,201-250,University of Idaho,United States of America,46.9,101+,26.3,101+,84.2,101+,72.3,101+,42.0,101+,
251-300,151-200,University of Kansas,United States of America,40.7,101+,56.2,101+,80.7,101+,64.5,101+,69.2,31,
251-300,251-300,University of Maine,United States of America,46.7,101+,40.5,101+,81.5,101+,64.1,101+,32.1,101+,
251-300,251-300,University of Palermo,Italy,44.3,101+,33.5,101+,79.6,101+,70.4,101+,56.2,101+,
251-300,251-300,University of Salerno,Italy,47.5,101+,37.3,101+,79.2,101+,64.1,101+,38.7,101+,
251-300,251-300,University of South Bohemia,Czechia,39.8,101+,40.9,101+,80.0,101+,68.1,101+,63.7,63=,
251-300,301-350,University of Tabriz,Iran (Islamic Republic of),41.6,101+,24.2,101+,88.8,30=,76.7,101+,52.5,101+,
251-300,201-250,University of Tartu,Estonia,42.2,101+,41.7,101+,85.0,101+,66.0,101+,67.3,40,
251-300,251-300,University of the Punjab,Pakistan,46.7,101+,69.3,81,73.4,101+,57.6,101+,36.3,101+,
251-300,251-300,University of Waikato,New Zealand,45.7,101+,65.3,101+,74.4,101+,56.2,101+,33.3,101+,
251-300,251-300,Wrocław University of Environmental and Life Sciences,Poland,44.8,101+,49.7,101+,76.6,101+,60.4,101+,60.3,93=,
301-350,201-250,Aberystwyth University,United Kingdom,41.6,101+,64.1,101+,76.3,101+,62.1,101+,41.2,101+,
301-350,,Al-Azhar University,Egypt,39.3,101+,56.0,101+,78.2,101+,62.9,101+,40.8,101+,
301-350,351-400,Aligarh Muslim University,India,43.3,101+,39.8,101+,82.6,101+,63.3,101+,36.4,101+,
301-350,251-300,Amity University,India,40.9,101+,57.7,101+,77.3,101+,64.5,101+,35.4,101+,
301-350,251-300,Charles Sturt University,Australia,39.0,101+,61.1,101+,80.8,101+,63.7,101+,45.6,101+,
301-350,251-300,Chiba University,Japan,48.9,101+,44.6,101+,74.1,101+,60.8,101+,28.6,101+,
301-350,,Edith Cowan University,Australia,47.6,101+,36.9,101+,71.4,101+,58.1,101+,42.5,101+,
301-350,251-300,Escuela Superior Politécnica del Litoral (ESPOL),Ecuador,55.5,101+,61.3,101+,53.5,101+,44.2,101+,24.6,101+,
301-350,301-350,Hohai University,China (Mainland),42.4,101+,35.9,101+,77.4,101+,66.3,101+,43.8,101+,
301-350,301-350,Indian Institute of Technology Guwahati (IITG),India,54.7,101+,54.5,101+,64.3,101+,53.0,101+,17.3,101+,
301-350,301-350,Istanbul University,Türkiye,46.8,101+,67.6,93=,67.9,101+,55.7,101+,30.1,101+,
301-350,351-400,Jilin University,China (Mainland),40.3,101+,60.5,101+,81.0,101+,72.0,101+,28.4,101+,
301-350,301-350,Jordan University of Science & Technology,Jordan,43.5,101+,73.7,49,64.6,101+,53.0,101+,33.8,101+,
301-350,301-350,Kagoshima University,Japan,47.3,101+,38.0,101+,72.8,101+,54.6,101+,39.2,101+,
301-350,251-300,Kangwon National University,Republic of Korea,46.9,101+,43.1,101+,76.8,101+,64.5,101+,32.1,101+,
301-350,301-350,Lanzhou University,China (Mainland),40.1,101+,23.9,101+,82.0,101+,75.1,101+,43.6,101+,
301-350,301-350,Lovely Professional University (LPU),India,41.8,101+,52.9,101+,78.8,101+,65.2,101+,44.5,101+,
301-350,301-350,Nanchang University,China (Mainland),40.9,101+,29.1,101+,90.9,12,83.1,51,25.7,101+,
301-350,301-350,Nankai University,China (Mainland),42.7,101+,46.2,101+,80.3,101+,62.5,101+,32.6,101+,
301-350,301-350,National and Kapodistrian University of Athens,Greece,40.4,101+,52.1,101+,76.8,101+,56.7,101+,46.8,101+,
301-350,251-300,North-West University,South Africa,40.4,101+,28.5,101+,77.0,101+,61.2,101+,66.3,46,
301-350,,Ocean University of China,China (Mainland),42.1,101+,27.3,101+,79.9,101+,77.8,97=,43.5,101+,
301-350,,Ohio University,United States of America,46.0,101+,51.0,101+,65.5,101+,53.6,101+,40.3,101+,
301-350,251-300,Okayama University,Japan,46.2,101+,26.4,101+,79.9,101+,64.8,101+,30.1,101+,
301-350,251-300,Pontificia Universidad Católica de Valparaíso,Chile,44.8,101+,54.3,101+,69.7,101+,55.7,101+,35.6,101+,
301-350,351-400,Shoolini University of Biotechnology and Management Sciences,India,50.7,101+,57.0,101+,61.9,101+,45.6,101+,34.0,101+,
301-350,301-350,Southwest University,China (Mainland),38.6,101+,32.0,101+,81.4,101+,82.2,55,40.6,101+,
301-350,,Tongji University,China (Mainland),43.8,101+,46.2,101+,81.6,101+,66.7,101+,28.8,101+,
301-350,301-350,Universidad Autónoma de Nuevo León,Mexico,49.3,101+,55.4,101+,68.0,101+,49.5,101+,25.2,101+,
301-350,201-250,Universidad de Santiago de Chile (USACH),Chile,45.3,101+,55.0,101+,63.1,101+,54.1,101+,48.2,101+,
301-350,251-300,Universidad de Talca,Chile,44.5,101+,41.1,101+,73.5,101+,59.0,101+,42.8,101+,
301-350,301-350,Universidad Nacional de Rosario (UNR),Argentina,46.0,101+,73.2,52=,69.2,101+,54.1,101+,14.1,101+,
301-350,201-250,Universidade de Brasília,Brazil,42.8,101+,47.9,101+,73.1,101+,62.9,101+,35.0,101+,
301-350,251-300,Universidade Federal de São Carlos (UFSCar),Brazil,37.5,101+,67.2,98=,75.0,101+,64.5,101+,39.4,101+,
301-350,251-300,Universidade Nova de Lisboa,Portugal,40.8,101+,38.6,101+,84.3,101+,69.1,101+,40.6,101+,
301-350,251-300,Università degli Studi di Udine,Italy,38.8,101+,51.7,101+,81.9,101+,67.4,101+,42.8,101+,
301-350,351-400,Universitas Padjadjaran,Indonesia,54.7,101+,64.9,101+,59.3,101+,43.5,101+,25.1,101+,
301-350,201-250,Université de Lorraine,France,32.4,101+,54.3,101+,85.5,94=,70.4,101+,57.1,101+,
301-350,251-300,Universiti Malaysia Terengganu (UMT),Malaysia,43.7,101+,54.0,101+,72.5,101+,57.6,101+,50.9,101+,
301-350,301-350,Universiti Teknologi MARA - UiTM,Malaysia,45.6,101+,51.5,101+,69.4,101+,56.7,101+,34.8,101+,
301-350,201-250,University of Coimbra,Portugal,35.5,101+,39.2,101+,81.1,101+,71.6,101+,55.2,101+,
301-350,251-300,University of Galway,Ireland,40.0,101+,59.6,101+,75.9,101+,57.1,101+,39.9,101+,
301-350,251-300,University of Ghana,Ghana,45.0,101+,38.8,101+,73.7,101+,55.7,101+,49.2,101+,
301-350,301-350,University of Kent,United Kingdom,44.8,101+,58.1,101+,72.3,101+,55.7,101+,46.3,101+,
301-350,251-300,University of Navarra,Spain,42.9,101+,48.5,101+,74.2,101+,59.5,101+,35.5,101+,
301-350,301-350,University of Salamanca,Spain,43.9,101+,37.5,101+,78.7,101+,60.8,101+,40.9,101+,
301-350,251-300,University of Southern Queensland,Australia,44.3,101+,37.1,101+,76.6,101+,61.2,101+,43.6,101+,
301-350,201-250,University of the Basque Country,Spain,38.1,101+,33.6,101+,84.8,101+,69.8,101+,53.8,101+,
301-350,301-350,Vytautas Magnus University,Lithuania,49.0,101+,75.1,44,57.5,101+,44.2,101+,36.8,101+,
301-350,351-400,Zagazig University,Egypt,33.0,101+,45.6,101+,85.6,90=,75.7,101+,52.5,101+,
351-400,351-400,Akdeniz Üniversitesi,Türkiye,39.7,101+,65.4,101+,71.6,101+,56.7,101+,25.2,101+,
351-400,351-400,Assiut University,Egypt,37.0,101+,51.3,101+,81.7,101+,65.2,101+,29.6,101+,
351-400,301-350,Can Tho University,Viet Nam,50.7,101+,50.6,101+,61.3,101+,46.3,101+,26.1,101+,
351-400,301-350,Central Queensland University (CQUniversity Australia),Australia,42.6,101+,50.1,101+,73.2,101+,60.8,101+,23.3,101+,
351-400,351-400,Diponegoro University,Indonesia,48.6,101+,68.0,87,59.1,101+,42.0,101+,20.3,101+,
351-400,351-400,Ferdowsi University of Mashhad,Iran (Islamic Republic of),39.7,101+,16.5,101+,80.7,101+,69.8,101+,44.1,101+,
351-400,,Gifu University,Japan,45.7,101+,35.1,101+,71.7,101+,54.1,101+,21.3,101+,
351-400,301-350,Guangxi University,China (Mainland),41.7,101+,23.9,101+,81.0,101+,74.9,101+,31.4,101+,
351-400,351-400,Hong Kong Baptist University,"Hong Kong SAR, China",46.1,101+,35.7,101+,72.6,101+,53.0,101+,25.9,101+,
351-400,351-400,Isfahan University of Technology,Iran (Islamic Republic of),43.9,101+,0.0,101+,88.6,32,75.1,101+,31.3,101+,
351-400,301-350,Kazakh National Agrarian Research University (KazNARU),Kazakhstan,55.0,101+,73.9,47=,40.6,101+,28.6,101+,23.5,101+,
351-400,351-400,Kazan (Volga region) Federal University,Russian Federation,39.2,101+,59.6,101+,69.3,101+,53.6,101+,35.6,101+,
351-400,301-350,Kwame Nkrumah University of Science and Technology,Ghana,46.3,101+,34.9,101+,70.6,101+,53.0,101+,36.7,101+,
351-400,,Miguel Hernandez University,Spain,39.8,101+,21.8,101+,81.2,101+,64.1,101+,48.6,101+,
351-400,301-350,Montana State University - Bozeman,United States of America,36.4,101+,32.3,101+,83.6,101+,66.0,101+,38.0,101+,
351-400,,Nanjing Normal University,China (Mainland),38.0,101+,31.3,101+,82.7,101+,69.8,101+,26.0,101+,
351-400,351-400,National University of Sciences And Technology (NUST) Islamabad,Pakistan,40.7,101+,62.1,101+,68.8,101+,55.2,101+,27.2,101+,
351-400,351-400,Nelson Mandela University,South Africa,39.5,101+,45.2,101+,74.6,101+,59.5,101+,41.3,101+,
351-400,301-350,Northeast Agricultural University,China (Mainland),31.9,101+,44.1,101+,85.6,90=,85.4,32=,29.3,101+,
351-400,301-350,Politecnico di Milano,Italy,53.5,101+,59.3,101+,56.9,101+,42.0,101+,15.5,101+,
351-400,401-450,Renmin (People's) University of China,China (Mainland),47.7,101+,57.3,101+,65.7,101+,51.9,101+,12.3,101+,
351-400,351-400,Shiraz University,Iran (Islamic Republic of),43.3,101+,0.0,101+,83.1,101+,71.6,101+,42.4,101+,
351-400,301-350,Sokoine University of Agriculture,Tanzania,49.1,101+,32.2,101+,60.1,101+,47.6,101+,34.9,101+,
351-400,301-350,Southern Cross University,Australia,33.7,101+,49.6,101+,77.9,101+,62.9,101+,53.2,101+,
351-400,301-350,Technological University Dublin,Ireland,43.9,101+,48.1,101+,67.3,101+,59.0,101+,18.0,101+,
351-400,,Thammasat University,Thailand,52.0,101+,67.6,93=,54.6,101+,43.5,101+,15.1,101+,
351-400,401-450,"The Islamia University of Bahawalpur,Pakistan",Pakistan,36.1,101+,54.2,101+,79.9,101+,64.8,101+,40.4,101+,
351-400,301-350,Universidad Autonoma de Yucatan,Mexico,46.0,101+,59.1,101+,63.5,101+,48.9,101+,30.1,101+,
351-400,,Universidad de Antioquia,Colombia,39.9,101+,58.7,101+,70.8,101+,51.9,101+,32.5,101+,
351-400,301-350,Universidad de Guadalajara (UDG),Mexico,47.5,101+,48.0,101+,65.3,101+,51.9,101+,25.5,101+,
351-400,301-350,Universidad Nacional de Mar del Plata,Argentina,43.8,101+,37.6,101+,76.9,101+,62.5,101+,32.4,101+,
351-400,301-350,Universidade Federal de Pelotas,Brazil,40.5,101+,47.3,101+,75.1,101+,67.7,101+,29.4,101+,
351-400,301-350,Universidade Federal do Ceará (UFC),Brazil,37.8,101+,41.9,101+,75.2,101+,66.7,101+,34.7,101+,
351-400,251-300,Universidade Federal Rural do Rio de Janeiro,Brazil,43.1,101+,31.0,101+,75.1,101+,64.8,101+,21.1,101+,
351-400,301-350,Universität Rostock,Germany,45.9,101+,15.3,101+,72.0,101+,54.6,101+,47.8,101+,
351-400,251-300,Universite libre de Bruxelles,Belgium,32.4,101+,61.2,101+,77.0,101+,60.8,101+,56.6,101+,
351-400,301-350,"University of Agriculture, Peshawar",Pakistan,35.4,101+,66.0,101+,78.9,101+,61.2,101+,41.7,101+,
351-400,401-450,University of Agronomic Sciences and Veterinary Medicine of Bucharest,Romania,49.3,101+,72.2,58,51.3,101+,40.4,101+,18.0,101+,
351-400,351-400,University of Baghdad,Iraq,46.1,101+,67.2,98=,56.9,101+,44.9,101+,24.3,101+,
351-400,351-400,University of Calcutta,India,41.2,101+,54.6,101+,72.6,101+,54.1,101+,34.5,101+,
351-400,351-400,University of Ibadan,Nigeria,47.2,101+,44.3,101+,69.6,101+,53.0,101+,31.2,101+,
351-400,301-350,University of Karachi,Pakistan,40.5,101+,45.0,101+,71.2,101+,54.1,101+,45.5,101+,
351-400,351-400,University of New Brunswick,Canada,40.4,101+,51.4,101+,76.1,101+,59.9,101+,30.9,101+,
351-400,251-300,University of New Hampshire,United States of America,36.7,101+,33.8,101+,84.6,101+,67.4,101+,39.3,101+,
351-400,351-400,University of Szeged,Hungary,44.4,101+,50.5,101+,68.3,101+,55.2,101+,35.7,101+,
351-400,351-400,University of Trás-os-Montes and Alto Douro,Portugal,37.0,101+,30.7,101+,83.2,101+,68.4,101+,39.1,101+,
351-400,351-400,Vellore Institute of Technology (VIT),India,40.7,101+,50.9,101+,76.8,101+,62.5,101+,26.7,101+,
351-400,251-300,"VetAgro Sup, Campus Vétérinaire de Lyon",France,27.4,101+,63.3,101+,84.0,101+,68.8,101+,48.0,101+,
351-400,,Viet Nam National University Ho Chi Minh City (VNU-HCM),Viet Nam,46.9,101+,60.8,101+,63.6,101+,50.1,101+,26.3,101+,
351-400,351-400,West Virginia University,United States of America,40.4,101+,48.7,101+,80.3,101+,61.6,101+,32.8,101+,
351-400,301-350,Yangzhou University,China (Mainland),40.2,101+,0.0,101+,83.5,101+,80.9,71=,36.1,101+,
401-475,351-400,Addis Ababa University,Ethiopia,28.9,101+,40.9,101+,77.7,101+,59.0,101+,44.5,101+,
401-475,,Adnan Menderes Üniversitesi,Türkiye,35.6,101+,65.3,101+,67.0,101+,53.0,101+,28.8,101+,
401-475,401-450,American University of Beirut (AUB),Lebanon,43.0,101+,70.0,76,53.7,101+,41.2,101+,28.7,101+,
401-475,,Ataturk University,Türkiye,43.7,101+,0.0,101+,78.1,101+,59.5,101+,48.4,101+,
401-475,301-350,Comenius University Bratislava,Slovakia,43.2,101+,24.1,101+,68.7,101+,50.7,101+,45.7,101+,
401-475,401-450,Erciyes Üniversitesi,Türkiye,41.2,101+,26.1,101+,69.8,101+,55.7,101+,23.8,101+,
401-475,,Escuela Agricola Panamericana (Zamorano),Honduras,53.5,101+,75.7,40,34.6,101+,30.9,101+,19.0,101+,
401-475,401-450,Free University of Bozen-Bolzano,Italy,36.3,101+,15.4,101+,75.4,101+,62.9,101+,38.6,101+,
401-475,401-450,Graz University of Technology,Austria,48.6,101+,34.3,101+,53.9,101+,42.7,101+,19.1,101+,
401-475,401-450,Guizhou University,China (Mainland),33.5,101+,18.6,101+,74.3,101+,69.8,101+,39.7,101+,
401-475,401-450,"Guru Nanak Dev University, Amristar",India,39.9,101+,20.6,101+,80.3,101+,67.0,101+,30.2,101+,
401-475,,HeFei University of Technology,China (Mainland),32.2,101+,26.0,101+,91.9,6,76.2,101+,26.1,101+,
401-475,,Iasi University of Life Sciences (IULS),Romania,50.3,101+,62.7,101+,36.3,101+,35.0,101+,17.4,101+,
401-475,301-350,Islamic Azad University,Iran (Islamic Republic of),31.2,101+,6.4,101+,77.4,101+,80.0,77=,65.0,54=,
401-475,401-450,Kenyatta University,Kenya,44.0,101+,52.5,101+,55.3,101+,47.0,101+,27.2,101+,
401-475,401-450,Kindai University (Kinki University),Japan,39.6,101+,43.7,101+,63.1,101+,49.5,101+,24.2,101+,
401-475,401-450,King Faisal University,Saudi Arabia,38.2,101+,50.5,101+,69.9,101+,56.2,101+,27.8,101+,
401-475,401-450,King Mongkut\'s Institute of Technology Ladkrabang,Thailand,46.6,101+,51.2,101+,57.9,101+,44.9,101+,18.2,101+,
401-475,401-450,Lakehead University,Canada,36.8,101+,40.8,101+,69.1,101+,58.6,101+,17.4,101+,
401-475,351-400,Latvia University of Life Sciences and Technologies,Latvia,39.1,101+,40.6,101+,60.2,101+,47.0,101+,47.0,101+,
401-475,401-450,Maejo University,Thailand,45.4,101+,47.6,101+,52.2,101+,40.4,101+,27.2,101+,
401-475,351-400,Memorial University of Newfoundland,Canada,26.5,101+,44.6,101+,84.8,101+,68.1,101+,45.8,101+,
401-475,,"MNS University of Agriculture, Multan",Pakistan,40.2,101+,69.4,80,57.2,101+,47.0,101+,18.8,101+,
401-475,301-350,National Cheng Kung University (NCKU),Taiwan,44.4,101+,58.3,101+,64.0,101+,48.9,101+,22.0,101+,
401-475,,"National Dairy Research Institute, Karnal",India,37.8,101+,42.3,101+,72.7,101+,59.0,101+,21.1,101+,
401-475,351-400,National Pingtung University of Science and Technology,Taiwan,43.5,101+,37.8,101+,68.9,101+,55.2,101+,28.3,101+,
401-475,301-350,National Sun Yat-sen University,Taiwan,44.1,101+,55.2,101+,59.7,101+,47.6,101+,33.8,101+,
401-475,,National Taiwan Normal University,Taiwan,49.6,101+,50.3,101+,53.3,101+,42.0,101+,20.9,101+,
401-475,401-450,National Taiwan Ocean University,Taiwan,40.7,101+,48.9,101+,66.6,101+,50.7,101+,31.3,101+,
401-475,401-450,New Mexico State University,United States of America,34.6,101+,28.3,101+,81.8,101+,64.8,101+,36.9,101+,
401-475,401-450,Nottingham Trent University,United Kingdom,40.3,101+,56.1,101+,65.8,101+,56.2,101+,31.8,101+,
401-475,351-400,Osaka Metropolitan University,Japan,44.0,101+,51.4,101+,64.2,101+,48.3,101+,32.4,101+,
401-475,401-450,Pontificia Universidad Javeriana,Colombia,39.9,101+,71.1,69=,57.6,101+,45.6,101+,34.6,101+,
401-475,351-400,Selcuk University,Türkiye,37.1,101+,0.0,101+,85.0,101+,69.4,101+,55.2,101+,
401-475,,Suez Canal University,Egypt,29.5,101+,42.1,101+,80.6,101+,65.6,101+,40.6,101+,
401-475,351-400,SUNY - College of Environemntal Science and Forestry,United States of America,41.0,101+,26.6,101+,74.6,101+,59.0,101+,29.9,101+,
401-475,401-450,The Josip Juraj Strossmayer University of Osijek,Croatia,42.9,101+,15.4,101+,71.2,101+,56.2,101+,39.1,101+,
401-475,,The University of Lahore,Pakistan,31.6,101+,44.9,101+,75.0,101+,62.1,101+,39.9,101+,
401-475,401-450,Transilvania University of Brasov,Romania,42.7,101+,49.2,101+,57.2,101+,44.9,101+,37.8,101+,
401-475,,Tribhuvan University,Nepal,36.4,101+,33.2,101+,69.3,101+,54.1,101+,33.7,101+,
401-475,351-400,Universidad Autónoma de Baja California,Mexico,44.5,101+,44.8,101+,64.4,101+,51.3,101+,17.0,101+,
401-475,351-400,Universidad Autónoma de Querétaro (UAQ),Mexico,41.3,101+,34.9,101+,76.9,101+,59.0,101+,21.9,101+,
401-475,401-450,Universidad Autónoma del Estado de Hidalgo (UAEH),Mexico,40.8,101+,35.9,101+,67.8,101+,53.0,101+,18.3,101+,
401-475,301-350,Universidad Autónoma del Estado de México (UAEMex),Mexico,43.4,101+,46.6,101+,61.6,101+,48.3,101+,30.4,101+,
401-475,,Universidad de Alcalá,Spain,35.8,101+,34.1,101+,77.2,101+,62.1,101+,45.9,101+,
401-475,351-400,Universidad de Castilla-La Mancha,Spain,34.4,101+,24.7,101+,81.7,101+,66.7,101+,40.0,101+,
401-475,251-300,Universidad de La Frontera (UFRO),Chile,34.4,101+,44.3,101+,72.0,101+,57.1,101+,39.1,101+,
401-475,301-350,Universidad de León,Spain,36.5,101+,35.4,101+,77.7,101+,60.4,101+,40.7,101+,
401-475,351-400,Universidad de Oviedo,Spain,37.6,101+,20.2,101+,79.5,101+,66.7,101+,41.9,101+,
401-475,351-400,Universidad Nacional de Cuyo,Argentina,39.4,101+,70.7,72=,66.2,101+,53.6,101+,25.6,101+,
401-475,,Universidad Nacional de Río Cuarto - UNRC,Argentina,41.6,101+,64.9,101+,61.3,101+,49.5,101+,32.3,101+,
401-475,351-400,Universidad Nacional de Tucumán,Argentina,39.1,101+,46.5,101+,69.9,101+,53.0,101+,28.8,101+,
401-475,,Universidad Nacional del Comahue,Argentina,37.9,101+,40.9,101+,70.7,101+,53.6,101+,38.6,101+,
401-475,351-400,Universidad San Francisco de Quito (USFQ),Ecuador,44.6,101+,62.5,101+,54.9,101+,41.2,101+,28.2,101+,
401-475,351-400,Universidade Estadual de Londrina,Brazil,36.7,101+,40.8,101+,74.7,101+,61.6,101+,29.2,101+,
401-475,351-400,Universidade Estadual de Maringá,Brazil,31.6,101+,40.0,101+,77.0,101+,69.1,101+,25.7,101+,
401-475,351-400,Universidade Federal Fluminense,Brazil,33.8,101+,34.2,101+,83.8,101+,72.9,101+,27.5,101+,
401-475,401-450,Universitas Sebelas Maret,Indonesia,51.6,101+,50.9,101+,44.1,101+,30.9,101+,23.9,101+,
