2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
12,12,UCL,United Kingdom,87.6,13,82.1,18,87.9,31=,,,,,87.1
13,10,University of Toronto,Canada,87.9,12,81.3,24,82.2,95=,,,,,86.7
14,14,New York University (NYU),United States of America,86.4,14,83.2,14=,87.9,31=,,,,,86.2
15,16,National University of Singapore (NUS),Singapore,84.4,16,86.5,7,83.0,84=,,,,,84.5
16,15,King's College London,United Kingdom,84.6,15,79.5,31,82.9,86=,,,,,83.9
17,27,The University of Hong Kong,"Hong Kong SAR, China",83.4,17,79.0,32,83.5,75=,,,,,83.0
18,=19,The University of Manchester,United Kingdom,81.8,24,81.4,21=,86.4,44,,,,,82.2
=19,25,Cornell University,United States of America,82.1,21=,78.5,35,85.2,59=,,,,,82.1
=19,=31,Massachusetts Institute of Technology (MIT),United States of America,82.5,19,93.7,4,67.3,101+,,,,,82.1
21,23,The University of Melbourne,Australia,82.1,21=,80.4,28=,81.4,101+,,,,,81.9
22,=17,Duke University,United States of America,81.7,25=,74.2,54,89.2,25=,,,,,81.7
23,=17,University of British Columbia,Canada,81.9,23,80.5,27,80.3,101+,,,,,81.6
24,33,Peking University,China (Mainland),80.5,30,85.2,11,83.5,75=,,,,,81.3
25,22,University of Pennsylvania,United States of America,81.7,25=,77.9,39,80.4,101+,,,,,81.2
26,=19,The University of Sydney,Australia,81.3,28,78.6,34,81.6,101+,,,,,81.1
27,21,"Trinity College Dublin, The University of Dublin",Ireland,82.8,18,69.0,101+,78.1,101+,,,,,81.0
28,24,University of Michigan-Ann Arbor,United States of America,81.5,27,75.6,48,81.4,101+,,,,,80.9
29,26,University of Birmingham,United Kingdom,80.7,29,69.3,101+,83.2,83,,,,,79.8
30,=42,"Nanyang Technological University, Singapore (NTU)",Singapore,78.6,38=,81.4,21=,81.7,101+,,,,,79.2
31,37,The University of Tokyo,Japan,82.2,20,83.6,13,48.8,101+,,,,,79.0
32,34,University of York,United Kingdom,79.9,31,62.3,101+,87.8,33=,,,,,78.9
33,29,Durham University,United Kingdom,79.1,33=,75.3,50,79.9,101+,,,,,78.8
=34,30,The University of Warwick,United Kingdom,78.8,35=,74.9,51=,80.9,101+,,,,,78.6
=34,=31,University of Glasgow,United Kingdom,79.6,32,68.8,101+,80.0,101+,,,,,78.6
36,36,University of Leeds,United Kingdom,78.2,40,75.7,46=,83.7,73,,,,,78.5
37,28,The Australian National University,Australia,77.3,41,77.5,41,86.6,41=,,,,,78.3
38,38,Lancaster University,United Kingdom,78.6,38=,69.4,98=,83.5,75=,,,,,78.2
39,=53,Seoul National University,Republic of Korea,78.7,37,78.0,37=,68.0,101+,,,,,77.6
40,39,University of Amsterdam,Netherlands,76.4,44=,71.0,82=,92.8,9,,,,,77.5
41,=40,University College Dublin,Ireland,78.8,35=,60.8,101+,78.9,101+,,,,,77.0
42,=40,Queen Mary University of London,United Kingdom,76.6,42,70.2,89,86.3,45=,,,,,76.9
43,35,McGill University,Canada,75.8,46,77.7,40,80.0,101+,,,,,76.4
44,=51,The Chinese University of Hong Kong (CUHK),"Hong Kong SAR, China",79.1,33=,74.0,55=,56.1,101+,,,,,76.3
45,=48,Brown University,United States of America,76.4,44=,66.7,101+,80.8,101+,,,,,75.9
46,=53,Universiti Malaya (UM),Malaysia,74.1,54,74.5,53,85.2,59=,,,,,75.3
47,=46,The University of Exeter,United Kingdom,75.1,47,65.9,101+,85.7,56,,,,,75.2
=48,=42,Freie Universitaet Berlin,Germany,76.5,43,64.5,101+,70.1,101+,,,,,74.7
=48,45,University of Texas at Austin,United States of America,74.8,49=,69.2,101+,79.3,101+,,,,,74.7
=48,58,Yonsei University,Republic of Korea,75.0,48,73.7,57,73.6,101+,,,,,74.7
51,50,Monash University,Australia,73.2,60,75.8,45,84.4,65=,,,,,74.6
52,44,University of St Andrews,United Kingdom,74.8,49=,70.3,88,75.0,101+,,,,,74.4
53,=46,Humboldt-Universität zu Berlin,Germany,74.8,49=,66.8,101+,77.2,101+,,,,,74.2
54,=48,The University of Auckland,New Zealand,73.0,61,71.4,76=,85.9,51=,,,,,74.1
55,55,Leiden University,Netherlands,74.7,52,60.0,101+,80.3,101+,,,,,73.8
56,=91,Fudan University,China (Mainland),73.6,59,80.4,28=,66.6,101+,,,,,73.6
57,=83,Tsinghua University,China (Mainland),73.8,55=,83.2,14=,61.7,101+,,,,,73.5
=58,=51,Pennsylvania State University,United States of America,72.8,63=,66.1,101+,84.3,67,,,,,73.3
=58,77,The University of Queensland,Australia,71.7,71,71.6,74,87.4,36=,,,,,73.3
=58,56,University of Virginia,United States of America,73.8,55=,59.4,101+,83.5,75=,,,,,73.3
=61,=69,The University of New South Wales (UNSW Sydney),Australia,70.7,84=,78.0,37=,87.7,35,,,,,73.1
=61,62,University of Bristol,United Kingdom,72.2,67,73.3,59=,79.9,101+,,,,,73.1
63,=65,University of Illinois at Urbana-Champaign,United States of America,72.3,66,66.8,101+,83.3,80=,,,,,72.9
=64,101-150,Beijing Normal University,China (Mainland),73.8,55=,63.1,101+,72.6,101+,,,,,72.6
=64,=67,SOAS University of London,United Kingdom,71.3,76=,59.9,101+,95.8,3,,,,,72.6
=66,=80,Kyoto University,Japan,74.2,53,76.8,43,53.2,101+,,,,,72.4
=66,=63,Northwestern University,United States of America,70.5,87,72.8,63,86.8,40,,,,,72.4
68,=71,Alma Mater Studiorum - University of Bologna,Italy,72.4,65,68.9,101+,73.8,101+,,,,,72.2
=69,151-200,Nanjing University,China (Mainland),72.1,68=,67.1,101+,77.5,101+,,,,,72.1
=69,61,Victoria University of Wellington,New Zealand,72.1,68=,62.5,101+,82.0,98,,,,,72.1
71,59,Ludwig-Maximilians-Universität München,Germany,72.9,62,65.1,101+,72.1,101+,,,,,72.0
72,=74,University of Copenhagen,Denmark,70.1,91=,66.8,101+,91.6,15=,,,,,71.9
73,57,The Ohio State University,United States of America,70.2,89=,64.8,101+,91.1,18,,,,,71.8
74,=63,University of Wisconsin-Madison,United States of America,70.0,93,64.9,101+,92.1,12=,,,,,71.7
75,=67,KU Leuven,Belgium,71.0,81=,64.8,101+,83.3,80=,,,,,71.6
76,86,University of Vienna,Austria,71.1,79=,60.6,101+,85.6,57=,,,,,71.5
=77,60,Sorbonne University,France,72.8,63=,72.2,71,59.5,101+,,,,,71.4
=77,=89,University of Helsinki,Finland,70.7,84=,60.3,101+,88.2,29,,,,,71.4
=79,97,Korea University,Republic of Korea,73.8,55=,72.3,68=,49.7,101+,,,,,71.2
=79,=98,University of Sussex,United Kingdom,71.5,73=,55.9,101+,84.4,65=,,,,,71.2
81,73,Ruprecht-Karls-Universität Heidelberg,Germany,71.1,79=,65.7,101+,76.4,101+,,,,,71.1
=82,101-150,City University of Hong Kong,"Hong Kong SAR, China",71.3,76=,68.9,101+,69.6,101+,,,,,70.9
=82,=69,Johns Hopkins University,United States of America,69.6,97=,72.6,64=,79.5,101+,,,,,70.9
=82,=80,Newcastle University,United Kingdom,71.3,76=,67.1,101+,71.0,101+,,,,,70.9
=82,79,Rutgers University–New Brunswick,United States of America,69.7,95=,62.6,101+,89.2,25=,,,,,70.9
=82,78,Utrecht University,Netherlands,70.1,91=,62.0,101+,86.0,50,,,,,70.9
=87,=74,"University of California, Irvine",United States of America,71.0,81=,54.0,101+,85.9,51=,,,,,70.8
=87,=87,"University of California, Santa Barbara (UCSB)",United States of America,69.6,97=,56.8,101+,94.2,7,,,,,70.8
=87,=98,"University of North Carolina, Chapel Hill",United States of America,71.5,73=,57.8,101+,78.3,101+,,,,,70.8
90,=98,University of Liverpool,United Kingdom,70.2,89=,67.4,101+,78.0,101+,,,,,70.7
=91,=80,Cardiff University,United Kingdom,71.4,75,64.4,101+,70.7,101+,,,,,70.6
=91,=93,Universidad Nacional Autónoma de México (UNAM),Mexico,69.5,99=,82.7,17,67.7,101+,,,,,70.6
=93,=83,National Taiwan University (NTU),Taiwan,70.6,86,78.7,33,61.7,101+,,,,,70.5
=93,=71,University of Nottingham,United Kingdom,69.5,99=,67.6,101+,81.5,101+,,,,,70.5
