2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
101-150,151-200,Norwegian University of Science And Technology,Norway,74.6,51+,72.0,51+,75.2,51+,73.3,51+,56.2,51+,
101-150,201-250,Ocean University of China,China (Mainland),80.9,47=,33.2,51+,79.6,51+,83.1,51+,45.1,51+,
101-150,51-100,Oregon State University,United States of America,76.8,51+,53.4,51+,88.1,51+,81.9,51+,54.4,51+,
101-150,51-100,Purdue University,United States of America,63.3,51+,84.4,25=,87.1,51+,80.5,51+,61.0,51+,
101-150,101-150,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,64.5,51+,65.5,51+,87.3,51+,79.8,51+,75.6,15,
101-150,101-150,Ruprecht-Karls-Universität Heidelberg,Germany,66.8,51+,69.9,51+,91.3,36=,80.1,51+,65.6,51+,
101-150,101-150,Sapienza University of Rome,Italy,67.6,51+,83.9,29,77.2,51+,75.8,51+,68.7,43,
101-150,151-200,The Chinese University of Hong Kong (CUHK),"Hong Kong SAR, China",71.1,51+,75.8,51+,93.4,17,80.1,51+,38.1,51+,
101-150,151-200,The Hong Kong Polytechnic University,"Hong Kong SAR, China",69.8,51+,66.7,51+,91.3,36=,82.5,51+,44.7,51+,
101-150,101-150,The University of Auckland,New Zealand,77.5,51+,79.8,49,80.8,51+,70.8,51+,51.9,51+,
101-150,101-150,Tohoku University,Japan,78.1,51+,68.0,51+,78.3,51+,76.1,51+,60.4,51+,
101-150,151-200,Tongji University,China (Mainland),81.5,43=,49.5,51+,80.7,51+,84.3,51+,47.6,51+,
101-150,51-100,Universidade de São Paulo,Brazil,67.8,51+,76.9,51+,80.3,51+,81.2,51+,62.9,51+,
101-150,101-150,Università di Padova,Italy,69.3,51+,78.9,51+,82.9,51+,78.9,51+,62.3,51+,
101-150,51-100,Universität Hamburg,Germany,73.0,51+,65.6,51+,83.6,51+,79.1,51+,68.8,42,
101-150,101-150,Université Paris Cité,France,54.7,51+,44.9,51+,88.6,51+,96.0,4,90.9,5,
101-150,101-150,Université Paul Sabatier Toulouse III,France,58.4,51+,41.7,51+,90.4,51+,90.1,23=,91.0,4,
101-150,101-150,University of Birmingham,United Kingdom,65.2,51+,67.3,51+,90.4,51+,81.6,51+,64.8,51+,
101-150,101-150,University of Calgary,Canada,73.0,51+,68.3,51+,83.3,51+,79.6,51+,51.5,51+,
101-150,101-150,"University of California, Irvine",United States of America,68.1,51+,62.0,51+,98.0,3,83.9,51+,51.4,51+,
101-150,101-150,"University of California, Santa Cruz",United States of America,74.9,51+,44.0,51+,89.7,51+,80.5,51+,58.4,51+,
101-150,101-150,University of East Anglia (UEA),United Kingdom,64.6,51+,66.6,51+,97.4,4,78.9,51+,45.2,51+,
101-150,101-150,University of Florida,United States of America,67.7,51+,59.9,51+,87.4,51+,82.9,51+,62.7,51+,
101-150,51-100,University of Geneva,Switzerland,68.6,51+,61.6,51+,87.0,51+,79.4,51+,71.6,28,
101-150,101-150,University of Göttingen,Germany,66.8,51+,68.7,51+,86.1,51+,74.5,51+,66.5,51+,
101-150,101-150,University of Helsinki,Finland,73.5,51+,62.8,51+,88.2,51+,82.1,51+,58.4,51+,
101-150,101-150,University of Lausanne,Switzerland,72.9,51+,66.4,51+,88.3,51+,76.6,51+,52.2,51+,
101-150,101-150,University of Liverpool,United Kingdom,69.9,51+,65.9,51+,85.9,51+,74.2,51+,59.2,51+,
101-150,101-150,University of Miami,United States of America,71.0,51+,53.4,51+,88.7,51+,76.1,51+,57.1,51+,
101-150,151-200,University of Oklahoma,United States of America,63.9,51+,66.9,51+,90.3,51+,85.5,51+,56.2,51+,
101-150,101-150,University of Plymouth,United Kingdom,73.0,51+,70.8,51+,87.5,51+,71.5,51+,45.5,51+,
101-150,51-100,University of Vienna,Austria,67.5,51+,62.3,51+,98.2,2,81.0,51+,64.7,51+,
101-150,151-200,University of Waterloo,Canada,66.6,51+,77.3,51+,88.9,51+,79.6,51+,46.6,51+,
101-150,101-150,University of Zurich,Switzerland,66.9,51+,71.3,51+,93.1,20=,79.6,51+,48.9,51+,
101-150,101-150,Uppsala University,Sweden,68.5,51+,66.4,51+,84.8,51+,76.6,51+,64.1,51+,
101-150,101-150,Virginia Polytechnic Institute and State University,United States of America,76.0,51+,64.4,51+,83.4,51+,76.1,51+,58.3,51+,
101-150,101-150,Vrije Universiteit Amsterdam,Netherlands,62.9,51+,63.9,51+,96.8,5,81.4,51+,52.8,51+,
101-150,101-150,Yonsei University,Republic of Korea,80.8,49=,76.9,51+,82.9,51+,69.8,51+,51.9,51+,
151-200,151-200,Aix-Marseille University,France,61.0,51+,46.9,51+,84.0,51+,79.6,51+,81.6,9,
151-200,201-250,Boston University,United States of America,64.0,51+,67.8,51+,87.4,51+,73.9,51+,59.2,51+,
151-200,,City University of Hong Kong,"Hong Kong SAR, China",65.3,51+,66.9,51+,91.3,36=,75.0,51+,33.5,51+,
151-200,151-200,Complutense University of Madrid,Spain,63.2,51+,61.8,51+,81.1,51+,76.9,51+,65.0,51+,
151-200,151-200,Dalhousie University,Canada,65.1,51+,65.9,51+,88.7,51+,75.8,51+,49.1,51+,
151-200,101-150,École Normale Supérieure de Lyon,France,62.5,51+,73.0,51+,84.5,51+,73.9,51+,60.2,51+,
151-200,151-200,Indian Institute of Technology Bombay (IITB),India,68.8,51+,82.1,37,84.6,51+,73.6,51+,45.9,51+,
151-200,201-250,Istanbul Technical University,Türkiye,64.4,51+,69.5,51+,81.0,51+,73.9,51+,60.3,51+,
151-200,151-200,King Abdullah University of Science & Technology (KAUST),Saudi Arabia,66.2,51+,72.8,51+,87.2,51+,75.8,51+,50.3,51+,
151-200,101-150,King Fahd University of Petroleum & Minerals,Saudi Arabia,72.2,51+,84.2,27,77.1,51+,64.6,51+,55.1,51+,
151-200,151-200,Kyushu University,Japan,68.3,51+,64.9,51+,78.5,51+,72.1,51+,54.9,51+,
151-200,101-150,Macquarie University,Australia,61.8,51+,60.9,51+,85.5,51+,78.2,51+,69.9,36=,
151-200,151-200,Michigan State University,United States of America,64.5,51+,68.8,51+,87.8,51+,75.3,51+,54.9,51+,
151-200,101-150,Nagoya University,Japan,70.5,51+,66.9,51+,81.0,51+,74.2,51+,60.8,51+,
151-200,101-150,National Taiwan University (NTU),Taiwan,72.2,51+,80.8,41=,78.9,51+,70.5,51+,52.9,51+,
